"activity" "mean" "st.dev" "subject"
"LAYING" -0.625328663248036 0.531447919887175 12
"LAYING" -0.630172810214464 0.536824337170734 12
"LAYING" -0.646523145183929 0.529983131044844 12
"LAYING" -0.639070339599464 0.532683965557499 12
"LAYING" -0.642507013558661 0.537347780775304 12
"LAYING" -0.629466091338571 0.545586803330363 12
"LAYING" -0.641283067621071 0.54832812114456 12
"LAYING" -0.630877693456607 0.553544871259929 12
"LAYING" -0.628711681242857 0.555271627237901 12
"LAYING" -0.640859569838929 0.522701611019174 12
"LAYING" -0.640298397108214 0.516361055341326 12
"LAYING" -0.64937878084625 0.519172221585414 12
"WALKING" -0.367902912318393 0.474818320407715 12
"WALKING" -0.336892195537143 0.453790703814856 12
"WALKING" -0.337314698376911 0.458171080409635 12
"WALKING" -0.363307097426321 0.461685448770016 12
"WALKING" -0.374463201503929 0.456061955766523 12
"WALKING" -0.349056492878214 0.46089324669365 12
"WALKING" -0.358849058305893 0.455512336059605 12
"WALKING" -0.384290635237304 0.458144703894453 12
"WALKING" -0.387611855849464 0.473046089690545 12
"WALKING" -0.388843801213571 0.462728674165161 12
"WALKING" -0.378309685856429 0.463097777694977 12
"WALKING" -0.362175463596964 0.465094148674814 12
"WALKING" -0.381219582727143 0.474024099373561 12
"WALKING" -0.3885375808525 0.469474649647472 12
"WALKING" -0.398647982662714 0.477106547457225 12
"WALKING" -0.373962520006607 0.462966003606748 12
"WALKING" -0.350547733057214 0.468149441326789 12
"WALKING" -0.322923392541625 0.451460486379195 12
"WALKING" -0.346818113938571 0.450421193051717 12
"WALKING" -0.377048227517214 0.448081353820752 12
"WALKING" -0.388077893961607 0.455922581083644 12
"WALKING" -0.364497417035714 0.462805341567844 12
"WALKING" -0.360477126241607 0.459799290281608 12
"WALKING" -0.355738342349429 0.459808972371534 12
"WALKING" -0.342484487324357 0.469341013495242 12
"WALKING" -0.356796803749643 0.461487215509001 12
"WALKING" -0.392976663268036 0.461160742119873 12
"WALKING_DOWNSTAIRS" -0.310918252449821 0.464900501665234 12
"WALKING_DOWNSTAIRS" -0.363300281954268 0.469049008894329 12
"WALKING_DOWNSTAIRS" -0.354003505963976 0.465629911707791 12
"WALKING_DOWNSTAIRS" -0.321820930003214 0.459829771648433 12
"WALKING_DOWNSTAIRS" -0.330564164029616 0.473348676533763 12
"WALKING_DOWNSTAIRS" -0.368881026743571 0.463371592242234 12
"WALKING_DOWNSTAIRS" -0.326216386851589 0.460822951703411 12
"WALKING_DOWNSTAIRS" -0.3552050722925 0.467728146696718 12
"WALKING_DOWNSTAIRS" -0.33435943181 0.48401936988059 12
"WALKING_DOWNSTAIRS" -0.373176959297661 0.484921570673223 12
"WALKING_DOWNSTAIRS" -0.365771505469837 0.468047820742351 12
"WALKING_DOWNSTAIRS" -0.394616232549982 0.465723242486656 12
"WALKING_DOWNSTAIRS" -0.394390027144714 0.477016330411518 12
"WALKING_DOWNSTAIRS" -0.312021120231786 0.468173717217581 12
"WALKING_DOWNSTAIRS" -0.285426092473571 0.461832858287793 12
"WALKING_DOWNSTAIRS" -0.3596960791015 0.47849640286455 12
"WALKING_DOWNSTAIRS" -0.378995133637518 0.47211828683691 12
"WALKING_DOWNSTAIRS" -0.363895014407214 0.472716857083247 12
"WALKING_DOWNSTAIRS" -0.369443735567857 0.472012495041675 12
"WALKING_DOWNSTAIRS" -0.3806558365075 0.470750828380555 12
"WALKING_DOWNSTAIRS" -0.383121112125357 0.470313261955988 12
"WALKING_DOWNSTAIRS" -0.360784614827625 0.462602846089367 12
"WALKING_DOWNSTAIRS" -0.322437063546786 0.479277698828777 12
"WALKING_DOWNSTAIRS" -0.333355992472143 0.475504538529269 12
"WALKING_DOWNSTAIRS" -0.364280733363393 0.470495577885836 12
"WALKING_UPSTAIRS" -0.418073053362143 0.481922053997203 12
"WALKING_UPSTAIRS" -0.419936561871607 0.482815950286825 12
"WALKING_UPSTAIRS" -0.412752290667321 0.471488176827937 12
"WALKING_UPSTAIRS" -0.415867347098268 0.479791381486597 12
"WALKING_UPSTAIRS" -0.431099410480893 0.470428071785371 12
"WALKING_UPSTAIRS" -0.415875138845 0.46926214280437 12
"WALKING_UPSTAIRS" -0.400586955120179 0.472753650493345 12
"WALKING_UPSTAIRS" -0.426725780451661 0.486737808342193 12
"WALKING_UPSTAIRS" -0.451696146110911 0.48937831623064 12
"WALKING_UPSTAIRS" -0.423073300796518 0.475475284078442 12
"WALKING_UPSTAIRS" -0.4361086648875 0.481179204678486 12
"WALKING_UPSTAIRS" -0.4252999357325 0.468084818252826 12
"WALKING_UPSTAIRS" -0.425342735842661 0.474344555922093 12
"WALKING_UPSTAIRS" -0.407043091237321 0.477340001865133 12
"WALKING_UPSTAIRS" -0.424029380411429 0.474448223167604 12
"WALKING_UPSTAIRS" -0.450915220236496 0.476807242850386 12
"WALKING_UPSTAIRS" -0.440809349834482 0.477919784721863 12
"WALKING_UPSTAIRS" -0.429702457529518 0.479856210517346 12
"WALKING_UPSTAIRS" -0.437412444045893 0.491348145856661 12
"WALKING_UPSTAIRS" -0.430160680672143 0.497891223248054 12
"WALKING_UPSTAIRS" -0.417686212085536 0.484382804260805 12
"WALKING_UPSTAIRS" -0.435838405736071 0.485237987021555 12
"WALKING_UPSTAIRS" -0.448827826674821 0.487609774459396 12
"WALKING_UPSTAIRS" -0.427153805256339 0.473208065826848 12
"WALKING_UPSTAIRS" -0.415045470506607 0.47246633639944 12
"WALKING_UPSTAIRS" -0.436257714466607 0.484783593623067 12
"WALKING_UPSTAIRS" -0.447731115513393 0.485050745689889 12
"STANDING" -0.507993228558714 0.55180830397574 12
"STANDING" -0.558128682845536 0.516873654267568 12
"STANDING" -0.599183019620964 0.532047622706306 12
"STANDING" -0.5918649162625 0.536259618326638 12
"STANDING" -0.599712685238214 0.521462617014213 12
"STANDING" -0.609080169953036 0.517361195638922 12
"STANDING" -0.62441728240625 0.519488446308616 12
"STANDING" -0.626320884937679 0.531456320801193 12
"STANDING" -0.655184863040357 0.515708320999415 12
"STANDING" -0.649438464884929 0.53022467421118 12
"STANDING" -0.645287925046804 0.53409612381293 12
"STANDING" -0.646179223274821 0.54082486097922 12
"STANDING" -0.644046113743143 0.546377235747858 12
"STANDING" -0.6521972718515 0.527182486695749 12
"STANDING" -0.623718076432984 0.524485951954334 12
"STANDING" -0.611986940361875 0.512350087561185 12
"STANDING" -0.61847105018225 0.506079728567013 12
"STANDING" -0.62197960863 0.517172807657993 12
"STANDING" -0.624382737368036 0.521189686112735 12
"STANDING" -0.650576297746804 0.521405479956518 12
"STANDING" -0.655149273349482 0.528601737141218 12
"STANDING" -0.655825725192179 0.523358747599789 12
"STANDING" -0.659933748716804 0.528317032449368 12
"STANDING" -0.60187884937125 0.5238624784162 12
"STANDING" -0.61359353655 0.520281734364092 12
"STANDING" -0.633173195562857 0.537798992434078 12
"STANDING" -0.636574144205536 0.533966043702747 12
"STANDING" -0.611117081431964 0.537836977895336 12
"STANDING" -0.587989411708339 0.543651936965199 12
"STANDING" -0.588238488719107 0.523518493502088 12
"STANDING" -0.572791063632625 0.538794177674579 12
"STANDING" -0.593126723253464 0.536206208508245 12
"STANDING" -0.615234354372143 0.528905014746771 12
"STANDING" -0.610727290307911 0.519848613679016 12
"SITTING" -0.619315594283375 0.522811564939915 12
"SITTING" -0.635038118951607 0.533097713662209 12
"SITTING" -0.651962037225893 0.520699050576129 12
"SITTING" -0.648572905667857 0.521687187259051 12
"SITTING" -0.646368058404857 0.524038368545103 12
"SITTING" -0.653123050568518 0.512668404083629 12
"SITTING" -0.647887390271964 0.520209519197119 12
"SITTING" -0.650235783321429 0.529220178571846 12
"SITTING" -0.610579317009464 0.529014091975134 12
"SITTING" -0.636014581909464 0.533029277052101 12
"SITTING" -0.642503020251357 0.525866980874319 12
"SITTING" -0.646031219834464 0.522273243418337 12
"SITTING" -0.654753375842143 0.516732418633726 12
"SITTING" -0.658146258835357 0.52166883861711 12
"SITTING" -0.655028836240893 0.518492319447509 12
"SITTING" -0.65610637998375 0.515104657919651 12
"SITTING" -0.648743965774018 0.518009049506177 12
"SITTING" -0.652824541354286 0.521998661071715 12
"SITTING" -0.635173987213214 0.532577055451924 12
"SITTING" -0.6199586997975 0.532034221760269 12
"SITTING" -0.632868163809107 0.51770389875536 12
"SITTING" -0.637838110257036 0.512336631336843 12
"SITTING" -0.63801981148875 0.510615400948322 12
"LAYING" -0.587534053879821 0.527341198987632 12
"LAYING" -0.615768367680714 0.531021532107369 12
"LAYING" -0.621864652363429 0.506338207699873 12
"LAYING" -0.628431596139643 0.506575079087736 12
"LAYING" -0.643667990246071 0.507167871089999 12
"LAYING" -0.651097512102018 0.520412696792496 12
"LAYING" -0.650314928580054 0.513182643238115 12
"LAYING" -0.641787831740377 0.523292255168039 12
"LAYING" -0.649589821226325 0.522688496061955 12
"LAYING" -0.65215062755625 0.532421296887226 12
"LAYING" -0.639218576855357 0.54215942275185 12
"LAYING" -0.632010761108375 0.534465367221485 12
"LAYING" -0.648197972791946 0.522228104025957 12
"LAYING" -0.644850958295821 0.539080090750694 12
"LAYING" -0.638198227320286 0.537863878671949 12
"LAYING" -0.634168343671607 0.528329708860391 12
"LAYING" -0.642009669914821 0.532047729333499 12
"LAYING" -0.649228540526429 0.518790769578078 12
"LAYING" -0.564065819416429 0.53514667290934 12
"LAYING" -0.598088754364464 0.533854299009527 12
"LAYING" -0.624965952774821 0.536832296687128 12
"LAYING" -0.645755219561964 0.518938144366994 12
"LAYING" -0.633148027308214 0.512804229664925 12
"LAYING" -0.636792802664321 0.510275882823292 12
"LAYING" -0.646796450636429 0.543508417051323 12
"LAYING" -0.652570461280893 0.536039387462188 12
"LAYING" -0.653429529223643 0.533837178802968 12
"LAYING" -0.660436628042321 0.522012779561717 12
"LAYING" -0.652744698801429 0.533723050154807 12
"LAYING" -0.648902398775071 0.515230336037737 12
"LAYING" -0.655394435870714 0.507655164210739 12
"LAYING" -0.653563679935393 0.521487977420426 12
"LAYING" -0.650877682113571 0.520374961534245 12
"WALKING" -0.345346435653571 0.47054276555049 12
"WALKING" -0.352831128448929 0.468879108551641 12
"WALKING" -0.366946338827214 0.469358476082035 12
"WALKING" -0.363828331162321 0.468028474564274 12
"WALKING" -0.348826624339404 0.466065321921026 12
"WALKING" -0.314696422296036 0.463534955522838 12
"WALKING" -0.329700179319964 0.459551714825602 12
"WALKING" -0.367427299339286 0.474241757269375 12
"WALKING" -0.369216538070179 0.468032347742828 12
"WALKING" -0.356649820658571 0.476067439589367 12
"WALKING" -0.324225527306607 0.472484478617862 12
"WALKING" -0.355654488653571 0.470376719587805 12
"WALKING" -0.338424794994107 0.462935696548095 12
"WALKING" -0.347602571877161 0.468649187920041 12
"WALKING" -0.354121563169107 0.461520677667829 12
"WALKING" -0.335522648726607 0.460197632192345 12
"WALKING" -0.351602979076321 0.456903934777667 12
"WALKING" -0.376496680852196 0.476764301326732 12
"WALKING" -0.345369519077107 0.472991983490397 12
"WALKING" -0.32228837768375 0.479262191666774 12
"WALKING" -0.339448954385714 0.479252082077286 12
"WALKING" -0.324952762370036 0.48037571246011 12
"WALKING" -0.313546894043214 0.477595806019932 12
"WALKING_DOWNSTAIRS" -0.322147386651018 0.480832725346995 12
"WALKING_DOWNSTAIRS" -0.330493681143446 0.476372672744783 12
"WALKING_DOWNSTAIRS" -0.301742551448214 0.477956876873078 12
"WALKING_DOWNSTAIRS" -0.285843880194554 0.470993340498333 12
"WALKING_DOWNSTAIRS" -0.30647725483 0.482565142998683 12
"WALKING_DOWNSTAIRS" -0.275233356268036 0.495751505108314 12
"WALKING_DOWNSTAIRS" -0.264854070419771 0.486664276713151 12
"WALKING_DOWNSTAIRS" -0.3265796387985 0.479110842813082 12
"WALKING_DOWNSTAIRS" -0.354290895229464 0.469136358972642 12
"WALKING_DOWNSTAIRS" -0.163540620398911 0.516279109041233 12
"WALKING_DOWNSTAIRS" -0.0907304434240179 0.54124881245441 12
"WALKING_DOWNSTAIRS" -0.193461676611607 0.522624019385613 12
"WALKING_DOWNSTAIRS" -0.238114271585661 0.488989485348611 12
"WALKING_DOWNSTAIRS" -0.282344652483036 0.471878934308895 12
"WALKING_DOWNSTAIRS" -0.294229223506786 0.479816355440385 12
"WALKING_DOWNSTAIRS" -0.236078333002321 0.481717875269624 12
"WALKING_DOWNSTAIRS" -0.234553790774625 0.48336044747377 12
"WALKING_DOWNSTAIRS" -0.248256944941607 0.475864472237324 12
"WALKING_DOWNSTAIRS" -0.22629328486 0.503387495678311 12
"WALKING_DOWNSTAIRS" -0.282112944483214 0.495886720146656 12
"WALKING_DOWNSTAIRS" -0.312556527398214 0.488089207883958 12
"WALKING_UPSTAIRS" -0.426213503331071 0.48061053535067 12
"WALKING_UPSTAIRS" -0.425222227594964 0.47442763474881 12
"WALKING_UPSTAIRS" -0.42343406660325 0.474065696702266 12
"WALKING_UPSTAIRS" -0.422418994153179 0.482034188340844 12
"WALKING_UPSTAIRS" -0.412135078978536 0.482192150413294 12
"WALKING_UPSTAIRS" -0.401618059208196 0.477361543052989 12
"WALKING_UPSTAIRS" -0.417905331213005 0.484058155497592 12
"WALKING_UPSTAIRS" -0.44774318943833 0.484720372465386 12
"WALKING_UPSTAIRS" -0.411152924995518 0.471204927677696 12
"WALKING_UPSTAIRS" -0.407194035506964 0.484297552416277 12
"WALKING_UPSTAIRS" -0.413263066334 0.470340555004882 12
"WALKING_UPSTAIRS" -0.421217695751964 0.48188715448172 12
"WALKING_UPSTAIRS" -0.418952892015 0.477031446895012 12
"WALKING_UPSTAIRS" -0.410790421409643 0.477828553534981 12
"WALKING_UPSTAIRS" -0.409587613205893 0.486834272208134 12
"WALKING_UPSTAIRS" -0.441146509857679 0.481948266501215 12
"WALKING_UPSTAIRS" -0.434867978340357 0.482162814462623 12
"WALKING_UPSTAIRS" -0.425494849710554 0.489142862559096 12
"WALKING_UPSTAIRS" -0.411720035304607 0.473611978336318 12
"WALKING_UPSTAIRS" -0.411066959265536 0.473165807869475 12
"WALKING_UPSTAIRS" -0.410912911411607 0.491526987004957 12
"WALKING_UPSTAIRS" -0.402368970914643 0.48427652487899 12
"WALKING_UPSTAIRS" -0.404303965721429 0.480291109435957 12
"WALKING_UPSTAIRS" -0.426137228718875 0.480017525227823 12
"WALKING_UPSTAIRS" -0.409756532340357 0.467785424724396 12
"STANDING" -0.599211495922929 0.551005602757145 13
"STANDING" -0.629451525826304 0.542207935743948 13
"STANDING" -0.617276889344821 0.561984369226391 13
"STANDING" -0.628667993416786 0.556506418951673 13
"STANDING" -0.639794748600732 0.544627399084383 13
"STANDING" -0.631823175110357 0.554156139428631 13
"STANDING" -0.62895021547875 0.556176165350118 13
"STANDING" -0.650047505694 0.532018482217261 13
"STANDING" -0.647813184056607 0.53324074604504 13
"STANDING" -0.648471056435536 0.534557641968433 13
"STANDING" -0.645467949868929 0.534409043775557 13
"STANDING" -0.635560438361518 0.529613943499669 13
"STANDING" -0.6219922300475 0.52005832023179 13
"STANDING" -0.624807799423125 0.524387470351374 13
"STANDING" -0.633488912897393 0.522002201465441 13
"STANDING" -0.618164017871464 0.54838689118214 13
"STANDING" -0.624100790725357 0.529510916774764 13
"STANDING" -0.644609819278554 0.534356219260365 13
"STANDING" -0.656473604009696 0.516866510916807 13
"STANDING" -0.649057130342713 0.518187364385584 13
"STANDING" -0.646586953142964 0.524333464557441 13
"STANDING" -0.648253846895714 0.537427985578841 13
"STANDING" -0.639824013517143 0.548841971912783 13
"STANDING" -0.643885223387446 0.537200321267257 13
"STANDING" -0.637698902757948 0.545219036881776 13
"STANDING" -0.637237159061607 0.555414081965751 13
"STANDING" -0.65426318267 0.507112753641558 13
"SITTING" -0.498721682165179 0.566571677281745 13
"SITTING" -0.595550470479352 0.588853638932271 13
"SITTING" -0.616097137815982 0.560813745880398 13
"SITTING" -0.624263210804286 0.557357073406438 13
"SITTING" -0.641985570750357 0.550030095631777 13
"SITTING" -0.655712673553214 0.537612272621914 13
"SITTING" -0.652779146617143 0.54108443426951 13
"SITTING" -0.658160224156071 0.543950770215167 13
"SITTING" -0.650396969886429 0.54678984927806 13
"SITTING" -0.637470005083571 0.556072103316555 13
"SITTING" -0.642867423997679 0.546838940185222 13
"SITTING" -0.657957552224161 0.536352738794098 13
"SITTING" -0.657859156278054 0.53523319446089 13
"SITTING" -0.610362192371411 0.550267807749341 13
"SITTING" -0.63159809042 0.558061913299424 13
"SITTING" -0.642548550850536 0.539279056613542 13
"SITTING" -0.647684230785104 0.538419153958942 13
"SITTING" -0.654492998034518 0.534370004304145 13
"SITTING" -0.648843235337143 0.536895917243889 13
"SITTING" -0.649880525405893 0.537065177227526 13
"SITTING" -0.644971898960357 0.547515590053804 13
"SITTING" -0.652128951242857 0.537843513165187 13
"SITTING" -0.652971491185 0.539234426839119 13
"SITTING" -0.650736712373321 0.533137478386512 13
"LAYING" -0.588887537053036 0.544510322002197 13
"LAYING" -0.619185652315536 0.562868243960153 13
"LAYING" -0.633326670881179 0.548334517102062 13
"LAYING" -0.628530319697625 0.55060497059874 13
"LAYING" -0.622372865978036 0.565012830065681 13
"LAYING" -0.629198240676857 0.557118794102516 13
"LAYING" -0.625128260033929 0.567737287975001 13
"LAYING" -0.629155226330036 0.552338319942211 13
"LAYING" -0.620873978448571 0.572432966496257 13
"LAYING" -0.62759309209375 0.558216142096 13
"LAYING" -0.626983871908929 0.549436943732202 13
"LAYING" -0.62898837611375 0.551766164535416 13
"LAYING" -0.628595360382857 0.555680768339488 13
"LAYING" -0.62664513658875 0.520847471941851 13
"LAYING" -0.561887926501607 0.538539452923102 13
"LAYING" -0.606032913489286 0.565298188578542 13
"LAYING" -0.635412172768804 0.534745759661122 13
"LAYING" -0.624299209716429 0.543197665358286 13
"LAYING" -0.619152969661429 0.555461174539258 13
"LAYING" -0.634153197791429 0.553013182702498 13
"LAYING" -0.622548240327679 0.557260569541817 13
"LAYING" -0.621433386655179 0.556738738642268 13
"LAYING" -0.618922258198214 0.561063118971477 13
"LAYING" -0.622609248750357 0.564967490787627 13
"LAYING" -0.622292167571071 0.560077349300349 13
"LAYING" -0.617062531686786 0.569238230270343 13
"LAYING" -0.619026246623571 0.562764594612482 13
"LAYING" -0.610119541514893 0.581407981300965 13
"LAYING" -0.621222611797946 0.569779513187337 13
"LAYING" -0.626654914040893 0.547931755825072 13
"LAYING" -0.628789761826429 0.535793783628393 13
"LAYING" -0.645148052755357 0.512682400286793 13
"LAYING" -0.607573953902143 0.514060161016912 13
"WALKING" -0.36138811178875 0.465807647273372 13
"WALKING" -0.323316636715268 0.464175042581041 13
"WALKING" -0.305168910859286 0.457878429308404 13
"WALKING" -0.320521848816964 0.462500327054518 13
"WALKING" -0.325710742082893 0.458795962969462 13
"WALKING" -0.311854646094446 0.455818260664571 13
"WALKING" -0.315137099812143 0.450092803963838 13
"WALKING" -0.288089283428036 0.462514957929886 13
"WALKING" -0.289376883448679 0.459176226360964 13
"WALKING" -0.326942513096732 0.469557704519017 13
"WALKING" -0.296020919288714 0.447496230261197 13
"WALKING" -0.294966585415179 0.453662579741068 13
"WALKING" -0.299715989367536 0.448915755200629 13
"WALKING" -0.302051471570696 0.443125044543554 13
"WALKING" -0.395488534465893 0.468845927983596 13
"WALKING" -0.365932412272143 0.456459784534265 13
"WALKING" -0.3342007320625 0.45720140328812 13
"WALKING" -0.319096355424432 0.451355283014249 13
"WALKING" -0.335109015467857 0.450088445778319 13
"WALKING" -0.328739699718929 0.459526909756688 13
"WALKING" -0.332925417050357 0.460594460862682 13
"WALKING" -0.348288251994821 0.465273568402716 13
"WALKING" -0.313406711479643 0.450087416210716 13
"WALKING" -0.305588681185 0.459857708648728 13
"WALKING" -0.346145064165714 0.460323101296468 13
"WALKING" -0.346009020336518 0.476135654952587 13
"WALKING" -0.336545948252232 0.469977688416662 13
"WALKING" -0.336082471584821 0.45467924287104 13
"WALKING" -0.324768831164643 0.450934121483941 13
"WALKING" -0.305867636204393 0.447153289334189 13
"WALKING_DOWNSTAIRS" -0.40538375976125 0.484156727512846 13
"WALKING_DOWNSTAIRS" -0.405492200082321 0.4740139778255 13
"WALKING_DOWNSTAIRS" -0.379083527861964 0.465247239049918 13
"WALKING_DOWNSTAIRS" -0.343077917688929 0.457374209702159 13
"WALKING_DOWNSTAIRS" -0.363402049260714 0.459474023632673 13
"WALKING_DOWNSTAIRS" -0.376189115508304 0.468398177676777 13
"WALKING_DOWNSTAIRS" -0.329494898452143 0.464294117941719 13
"WALKING_DOWNSTAIRS" -0.323457572951071 0.456597228799651 13
"WALKING_DOWNSTAIRS" -0.326853205257018 0.456712140429531 13
"WALKING_DOWNSTAIRS" -0.376966362277679 0.468452814642541 13
"WALKING_DOWNSTAIRS" -0.325976762580714 0.470719531118126 13
"WALKING_DOWNSTAIRS" -0.298798610541071 0.467958364629363 13
"WALKING_DOWNSTAIRS" -0.313410547426214 0.467552813432534 13
"WALKING_DOWNSTAIRS" -0.336492333340232 0.456582388282916 13
"WALKING_DOWNSTAIRS" -0.297339617273929 0.456035108246097 13
"WALKING_DOWNSTAIRS" -0.320212017317357 0.462771050255356 13
"WALKING_DOWNSTAIRS" -0.388869147937321 0.469981227979204 13
"WALKING_DOWNSTAIRS" -0.380757271584286 0.470708605460288 13
"WALKING_DOWNSTAIRS" -0.345077621029643 0.469029685716903 13
"WALKING_DOWNSTAIRS" -0.368320288840714 0.473326030254237 13
"WALKING_DOWNSTAIRS" -0.2953040656775 0.471928905083106 13
"WALKING_DOWNSTAIRS" -0.271497673590911 0.478269983864293 13
"WALKING_DOWNSTAIRS" -0.28642190408375 0.451797433372791 13
"WALKING_DOWNSTAIRS" -0.276173515901107 0.451443089009679 13
"WALKING_DOWNSTAIRS" -0.316016282022143 0.451717432913681 13
"WALKING_DOWNSTAIRS" -0.306288612995482 0.457887471124425 13
"WALKING_DOWNSTAIRS" -0.301100980684446 0.458770708525501 13
"WALKING_UPSTAIRS" -0.453506904649643 0.486291653527746 13
"WALKING_UPSTAIRS" -0.428870586028214 0.490296700365368 13
"WALKING_UPSTAIRS" -0.462342061688929 0.491716772839816 13
"WALKING_UPSTAIRS" -0.458771892342857 0.480815273357175 13
"WALKING_UPSTAIRS" -0.442191717157143 0.478255132123692 13
"WALKING_UPSTAIRS" -0.466689972299464 0.48550781612283 13
"WALKING_UPSTAIRS" -0.463226189910357 0.479102241206355 13
"WALKING_UPSTAIRS" -0.445078961819 0.474271483573091 13
"WALKING_UPSTAIRS" -0.449334009103214 0.481176235429911 13
"WALKING_UPSTAIRS" -0.443289294059464 0.490002300496377 13
"WALKING_UPSTAIRS" -0.447542366379107 0.484757235740258 13
"WALKING_UPSTAIRS" -0.422881842966661 0.484332277590217 13
"WALKING_UPSTAIRS" -0.411573804053929 0.493457586858174 13
"WALKING_UPSTAIRS" -0.426033307798571 0.482669282032882 13
"WALKING_UPSTAIRS" -0.421194457707679 0.473540950302225 13
"WALKING_UPSTAIRS" -0.412634473709464 0.486259236305341 13
"WALKING_UPSTAIRS" -0.442866489471536 0.482205021917251 13
"WALKING_UPSTAIRS" -0.417751183578929 0.471685369694412 13
"WALKING_UPSTAIRS" -0.406457075683182 0.47045513062087 13
"WALKING_UPSTAIRS" -0.426697809409286 0.485401289590947 13
"WALKING_UPSTAIRS" -0.436044483298393 0.48904579489584 13
"WALKING_UPSTAIRS" -0.405616128026786 0.476199288008182 13
"WALKING_UPSTAIRS" -0.378649104597946 0.477316183237054 13
"WALKING_UPSTAIRS" -0.368595843724464 0.451499927957191 13
"WALKING_UPSTAIRS" -0.3982383688475 0.453358664314251 13
"WALKING_UPSTAIRS" -0.410364949867857 0.465300935196277 13
"WALKING_UPSTAIRS" -0.402243742326607 0.469951935405651 13
"WALKING_UPSTAIRS" -0.415823881546607 0.475212927349144 13
"WALKING_UPSTAIRS" -0.404850905839643 0.478586649674298 13
"WALKING_UPSTAIRS" -0.417254022825 0.48042802174629 13
"WALKING_UPSTAIRS" -0.441504920978929 0.482194291992116 13
"STANDING" -0.620862906888571 0.516697714249905 13
"STANDING" -0.632078538566357 0.512849437177412 13
"STANDING" -0.6374069868675 0.528762956656197 13
"STANDING" -0.626599417231018 0.521668276979428 13
"STANDING" -0.623872636700536 0.53207510128587 13
"STANDING" -0.649556826334107 0.534229333966058 13
"STANDING" -0.657618285388929 0.525667602388476 13
"STANDING" -0.650816958208893 0.530825289236582 13
"STANDING" -0.651916224828393 0.529575211616772 13
"STANDING" -0.651074217 0.5266773787259 13
"STANDING" -0.649217790614411 0.524063804229835 13
"STANDING" -0.650563302287089 0.531600329871923 13
"STANDING" -0.652688764898929 0.528841091956906 13
"STANDING" -0.650114362419 0.528289070578532 13
"STANDING" -0.613906541504464 0.534384009877774 13
"STANDING" -0.652132828335054 0.530876386389583 13
"STANDING" -0.644675813604 0.536012178014471 13
"STANDING" -0.650936663166911 0.539482241803274 13
"STANDING" -0.646941347889554 0.532002699711713 13
"STANDING" -0.647074415896696 0.531839348859254 13
"STANDING" -0.64553596324375 0.540443641892257 13
"STANDING" -0.65308940096225 0.536709002395173 13
"STANDING" -0.653360658600304 0.539168287072784 13
"STANDING" -0.658320319988393 0.529120234727688 13
"STANDING" -0.654133863935768 0.524535820886572 13
"STANDING" -0.652672349375536 0.528785838696325 13
"STANDING" -0.636417849504821 0.555779418197013 13
"STANDING" -0.642227329703571 0.543483782897041 13
"STANDING" -0.645934421044821 0.542691600264976 13
"STANDING" -0.648588166784179 0.535643262293048 13
"SITTING" -0.608670297258571 0.542453014934913 13
"SITTING" -0.628456868890179 0.541870327306253 13
"SITTING" -0.641583943189036 0.539460088562989 13
"SITTING" -0.654051353954821 0.528109886482679 13
"SITTING" -0.657763429631786 0.5231464468749 13
"SITTING" -0.646622976648929 0.537865981273758 13
"SITTING" -0.648510525489929 0.545723643210233 13
"SITTING" -0.645402983694464 0.547464388448536 13
"SITTING" -0.653357674206071 0.542164047647235 13
"SITTING" -0.649480099318036 0.547196689614042 13
"SITTING" -0.6029014294425 0.52702341951755 13
"SITTING" -0.63540971807875 0.537223927957176 13
"SITTING" -0.635802353525375 0.543096849489043 13
"SITTING" -0.641796317200179 0.539461718638921 13
"SITTING" -0.654915051227161 0.531492901472172 13
"SITTING" -0.656703075642857 0.529871722404351 13
"SITTING" -0.646651248498571 0.542713629608112 13
"SITTING" -0.634043712370893 0.553821046986739 13
"SITTING" -0.634804622922857 0.554811182934422 13
"SITTING" -0.639154810787786 0.545246063369255 13
"SITTING" -0.647192056279464 0.539826341584083 13
"SITTING" -0.656421008144339 0.533786254440643 13
"SITTING" -0.6523957122955 0.517726073630033 13
"SITTING" -0.656116621356411 0.520395212985908 13
"SITTING" -0.646373804751964 0.534932476383046 13
"LAYING" -0.592150228760161 0.535914782734333 13
"LAYING" -0.623110708764464 0.561486062301746 13
"LAYING" -0.631248389085786 0.561771381467293 13
"LAYING" -0.643379756941786 0.544479036827133 13
"LAYING" -0.641522927145411 0.550481265264412 13
"LAYING" -0.639413632463571 0.552346685931842 13
"LAYING" -0.651953945727321 0.547838733689357 13
"LAYING" -0.638238626359786 0.568227248330775 13
"LAYING" -0.637985180909643 0.561619156962587 13
"LAYING" -0.641543078963214 0.559705050184446 13
"LAYING" -0.635511175065 0.565076936637576 13
"LAYING" -0.638800332401929 0.557640929130994 13
"LAYING" -0.630040205727964 0.573965661559953 13
"LAYING" -0.603998217044464 0.549835993966869 13
"LAYING" -0.618490485408375 0.560012683980107 13
"LAYING" -0.637315112980336 0.548526857252709 13
"LAYING" -0.631712469483571 0.568413452027269 13
"LAYING" -0.635642992575893 0.568774714077191 13
"LAYING" -0.638113255338196 0.555397905921274 13
"LAYING" -0.632525811598393 0.564935992052243 13
"LAYING" -0.639435285593929 0.560524505704212 13
